user_id,month,user_segment,monthly_income,total_income,total_expense,spending_ratio,savings_ratio,budget_utilization,has_savings,has_debt,debt_ratio,expense_volatility,n_transactions,top_category_ratio,cashflow_score,budget_discipline_score,savings_readiness_score,spending_stability_score,debt_risk_score,health_score,primary_explanation_codes,split
user_0052,2025-08,pelajar_mahasiswa,1850000,1850000,1499000,0.8102702702702703,0.18972972972972973,0.9515344685207254,True,False,0.0,0.3997555946273602,56,0.32421614409606403,100.0,69.693,100.0,54.458,100.0,85.592,budget_utilization_above_80_percent|expense_volatility_high,train
user_0052,2025-09,pelajar_mahasiswa,1850000,2025000,1889000,0.9328395061728395,0.0671604938271605,1.114825579299227,True,False,0.0,0.31893753476724185,55,0.33298041291688724,73.164,37.035,83.951,67.615,100.0,68.14,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0052,2025-10,pelajar_mahasiswa,1850000,1700000,3723000,2.0124324324324325,0.0,2.7381805813338125,True,False,0.0,0.5010108720028823,61,0.6371206016653237,30.0,30.0,30.0,37.975,100.0,38.196,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0052,2025-11,pelajar_mahasiswa,1850000,1675000,1628000,0.88,0.12,1.0435879328854092,True,False,0.0,0.47307492834004305,67,0.3034398034398034,92.632,51.282,100.0,42.523,100.0,76.988,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|expense_volatility_high,train
user_0052,2025-12,pelajar_mahasiswa,1850000,2000000,1941000,0.9705,0.0295,1.1867863652242276,True,False,0.0,0.4649269522915331,55,0.33127253992787226,59.289,30.0,36.875,43.849,100.0,49.239,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0052,2026-01,pelajar_mahasiswa,1850000,1775000,1793000,0.9691891891891892,0.030810810810810812,1.1575214854673925,True,False,0.0,0.08760365049507764,66,0.2682654768544339,59.772,30.0,38.514,100.0,100.0,58.134,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0052,2026-02,pelajar_mahasiswa,1850000,2025000,1944000,0.96,0.04,1.094463322358059,True,False,0.0,0.04561125295194823,45,0.3055555555555556,63.158,41.107,50.0,100.0,100.0,64.224,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0052,2026-03,pelajar_mahasiswa,1850000,2025000,1662000,0.8207407407407408,0.17925925925925926,1.0775882268394374,True,False,0.0,0.07841349535377114,59,0.2677496991576414,100.0,44.482,100.0,100.0,100.0,86.121,budget_utilization_above_80_percent,train
user_0052,2026-04,pelajar_mahasiswa,1850000,1675000,1726000,0.932972972972973,0.06702702702702702,1.1041526120842713,True,False,0.0,0.08318206579895428,60,0.32444959443800697,73.115,39.169,83.784,100.0,100.0,73.484,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0052,2026-05,pelajar_mahasiswa,1850000,1925000,1631000,0.8472727272727273,0.15272727272727274,0.9954290095491647,True,False,0.0,0.02895746924994012,56,0.2673206621704476,100.0,60.914,100.0,100.0,100.0,90.229,budget_utilization_above_80_percent,train
user_0053,2025-06,pelajar_mahasiswa,950000,950000,923000,0.9715789473684211,0.028421052631578948,1.048412240530934,True,False,0.0,0.0,54,0.314192849404117,58.892,50.318,35.526,100.0,100.0,62.352,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,test
user_0053,2025-07,pelajar_mahasiswa,950000,1050000,986000,0.939047619047619,0.06095238095238095,1.1922829996301763,True,False,0.0,0.046671269999740694,50,0.2657200811359026,70.877,30.0,76.19,100.0,100.0,69.001,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,test
user_0053,2025-08,pelajar_mahasiswa,950000,1000000,2011000,2.011,0.0,2.462239271017049,True,False,0.0,0.46743625772886593,46,0.6285430134261561,30.0,30.0,30.0,43.441,100.0,39.016,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,test
user_0053,2025-09,pelajar_mahasiswa,950000,1025000,950000,0.926829268292683,0.07317073170731707,1.2683162447368885,True,False,0.0,0.4579011615570315,57,0.2631578947368421,75.379,30.0,91.463,44.993,100.0,65.155,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,test
user_0053,2025-10,pelajar_mahasiswa,950000,1025000,832000,0.8117073170731708,0.18829268292682927,1.1071772560494366,True,False,0.0,0.5135658005846674,58,0.2932692307692308,100.0,38.565,100.0,35.931,100.0,75.031,budget_utilization_above_80_percent|expense_volatility_high,test
user_0053,2025-11,pelajar_mahasiswa,950000,1000000,1011000,1.011,0.0,1.3664038287184068,True,False,0.0,0.09774436090225498,54,0.24727992087042533,44.368,30.0,30.0,100.0,100.0,51.811,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,test
user_0053,2025-12,pelajar_mahasiswa,950000,900000,778000,0.8189473684210526,0.18105263157894738,0.990972043604304,True,False,0.0,0.13959600466883848,60,0.2763496143958869,100.0,61.806,100.0,96.81,100.0,89.973,budget_utilization_above_80_percent,test
user_0053,2026-01,pelajar_mahasiswa,950000,1050000,1896000,1.8057142857142856,0.0,2.393455116498032,True,False,0.0,0.4801920104793049,66,0.48523206751054854,30.0,30.0,30.0,41.364,100.0,38.705,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,test
user_0053,2026-02,pelajar_mahasiswa,950000,850000,856000,0.9010526315789473,0.09894736842105263,1.0767866269532937,True,False,0.0,0.5304650391850445,66,0.25116822429906543,84.875,44.643,100.0,33.18,100.0,71.6,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|expense_volatility_high,test
user_0053,2026-03,pelajar_mahasiswa,950000,875000,962000,1.0126315789473683,0.0,1.2528947677836566,True,False,0.0,0.46228119140538765,68,0.2598752598752599,43.767,30.0,30.0,44.28,100.0,43.272,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,test
user_0053,2026-04,pelajar_mahasiswa,950000,1025000,2658000,2.593170731707317,0.0,4.155694028862244,True,False,0.0,0.6777316042238354,47,0.7381489841986456,30.0,30.0,30.0,30.0,100.0,37.0,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,test
user_0053,2026-05,pelajar_mahasiswa,950000,875000,870000,0.9157894736842105,0.08421052631578947,1.033959558959559,True,False,0.0,0.6726919220947118,60,0.29770114942528736,79.446,53.208,100.0,30.0,100.0,71.636,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|expense_volatility_high,test
user_0054,2025-06,pelajar_mahasiswa,1050000,1050000,973000,0.9266666666666666,0.07333333333333333,1.1895485317151984,False,False,0.0,0.0,51,0.24871531346351491,75.439,30.0,91.667,100.0,100.0,73.465,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0054,2025-07,pelajar_mahasiswa,1050000,1150000,1174000,1.0208695652173914,0.0,1.4807862711821276,False,False,0.0,0.13239726410665678,56,0.25894378194207834,40.732,30.0,30.0,97.982,100.0,50.417,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0054,2025-08,pelajar_mahasiswa,1050000,1150000,2068000,1.7982608695652174,0.0,2.461019582030934,False,False,0.0,0.4148782471154465,47,0.5812379110251451,30.0,30.0,30.0,51.997,100.0,40.299,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0054,2025-09,pelajar_mahasiswa,1050000,1025000,991000,0.9438095238095238,0.05619047619047619,1.0479561685026164,False,False,0.0,0.4084259319660859,62,0.26639757820383453,69.123,50.409,70.238,53.047,100.0,65.344,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0054,2025-10,pelajar_mahasiswa,1050000,1150000,1189000,1.0339130434782609,0.0,1.3710601558934892,False,False,0.0,0.40484584769331977,61,0.2943650126156434,35.927,30.0,30.0,53.63,100.0,42.322,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0054,2025-11,pelajar_mahasiswa,1050000,1075000,1011000,0.9404651162790698,0.059534883720930236,1.0294477693931245,False,False,0.0,0.10247715046185818,45,0.2997032640949555,70.355,54.11,74.419,100.0,100.0,74.518,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0054,2025-12,pelajar_mahasiswa,1050000,1125000,1126000,1.000888888888889,0.0,1.0878544698049342,False,False,0.0,0.0814104392843762,55,0.2921847246891652,48.094,42.429,30.0,100.0,100.0,56.035,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0054,2026-01,pelajar_mahasiswa,1050000,1075000,894000,0.8316279069767442,0.16837209302325581,0.9784126984126984,False,False,0.0,0.11481501495154532,54,0.2684563758389262,100.0,64.317,100.0,100.0,100.0,91.079,budget_utilization_above_80_percent,train
user_0054,2026-02,pelajar_mahasiswa,1050000,1075000,1043000,0.9702325581395349,0.029767441860465118,1.2960341695341695,False,False,0.0,0.11513637884309827,74,0.23969319271332695,59.388,30.0,37.209,100.0,100.0,57.758,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0054,2026-03,pelajar_mahasiswa,1050000,1075000,995000,0.9255813953488372,0.07441860465116279,1.0397397352590216,False,False,0.0,0.07781869522622724,69,0.3065326633165829,75.838,52.052,93.023,100.0,100.0,79.369,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0054,2026-04,pelajar_mahasiswa,1050000,1050000,1053000,1.002857142857143,0.0,1.285511655011655,False,False,0.0,0.030092567982487186,54,0.25546058879392214,47.368,30.0,30.0,100.0,100.0,52.711,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0054,2026-05,pelajar_mahasiswa,1050000,1150000,1134000,0.9860869565217392,0.01391304347826087,1.2957451438978786,False,False,0.0,0.06582315457868276,60,0.281305114638448,53.547,30.0,30.0,100.0,100.0,54.564,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0055,2025-06,pelajar_mahasiswa,2900000,2775000,2526000,0.8710344827586207,0.1289655172413793,0.9811713494725071,True,False,0.0,0.0,51,0.3147268408551069,95.935,63.766,100.0,100.0,100.0,89.722,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,train
user_0055,2025-07,pelajar_mahasiswa,2900000,3175000,2374000,0.7477165354330708,0.2522834645669291,0.950355692240383,True,False,0.0,0.04386948193483887,50,0.2973883740522325,100.0,69.929,100.0,100.0,100.0,92.482,budget_utilization_above_80_percent,train
user_0055,2025-08,pelajar_mahasiswa,2900000,2700000,2184000,0.7531034482758621,0.24689655172413794,0.8560035819240857,True,False,0.0,0.07256556632154293,57,0.2733516483516483,100.0,88.799,100.0,100.0,100.0,97.2,budget_utilization_above_80_percent,train
user_0055,2025-09,pelajar_mahasiswa,2900000,2825000,2162000,0.7455172413793103,0.25448275862068964,0.9127576882113417,True,False,0.0,0.05203909686034938,57,0.2696577243293247,100.0,77.448,100.0,100.0,100.0,94.362,budget_utilization_above_80_percent,train
user_0055,2025-10,pelajar_mahasiswa,2900000,3250000,2355000,0.7246153846153847,0.2753846153846154,0.8799359741784918,True,False,0.0,0.04729978106033105,56,0.29256900212314224,100.0,84.013,100.0,100.0,100.0,96.003,budget_utilization_above_80_percent,train
user_0055,2025-11,pelajar_mahasiswa,2900000,2725000,4070000,1.403448275862069,0.0,2.2199738082855816,True,False,0.0,0.3669427599330125,67,0.5567567567567567,30.0,30.0,30.0,59.8,100.0,41.47,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0055,2025-12,pelajar_mahasiswa,2900000,2675000,2579000,0.8893103448275862,0.11068965517241379,0.9381290234313491,True,False,0.0,0.3106102116420778,49,0.3136874757658007,89.201,72.374,100.0,68.97,100.0,85.2,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|expense_volatility_high,train
user_0055,2026-01,pelajar_mahasiswa,2900000,3100000,2255000,0.7274193548387097,0.2725806451612903,0.8694976044644334,True,False,0.0,0.32614955528719275,49,0.2802660753880266,100.0,86.1,100.0,66.441,100.0,91.491,budget_utilization_above_80_percent|expense_volatility_high,train
user_0055,2026-02,pelajar_mahasiswa,2900000,2700000,2896000,0.9986206896551724,0.001379310344827586,1.0670227392207239,True,False,0.0,0.12438798325672842,55,0.39502762430939226,48.929,46.595,30.0,99.286,100.0,57.22,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0055,2026-03,pelajar_mahasiswa,2900000,2825000,2294000,0.7910344827586206,0.20896551724137932,0.9760456278090687,True,False,0.0,0.14480295180356387,62,0.2715780296425458,100.0,64.791,100.0,95.962,100.0,90.592,budget_utilization_above_80_percent,train
user_0055,2026-04,pelajar_mahasiswa,2900000,2800000,3076000,1.0606896551724139,0.0,1.2660383630574814,True,False,0.0,0.1486346301824467,50,0.3956436931079324,30.0,30.0,30.0,95.339,100.0,46.801,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0055,2026-05,pelajar_mahasiswa,2900000,3125000,2754000,0.88128,0.11872,1.0735313459963474,True,False,0.0,0.1451344801641825,56,0.3384168482207698,92.16,45.294,100.0,95.908,100.0,83.358,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,train
user_0056,2025-06,pelajar_mahasiswa,1900000,2000000,1798000,0.899,0.101,1.11618156219672,True,False,0.0,0.0,65,0.3031145717463849,85.632,36.764,100.0,100.0,100.0,79.88,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,train
user_0056,2025-07,pelajar_mahasiswa,1900000,1775000,1622000,0.8536842105263158,0.1463157894736842,1.1148477972448338,True,False,0.0,0.07277824180633471,57,0.27065351418002465,100.0,37.03,100.0,100.0,100.0,84.258,budget_utilization_above_80_percent,train
user_0056,2025-08,pelajar_mahasiswa,1900000,2075000,1682000,0.8106024096385542,0.1893975903614458,1.12285274278815,True,False,0.0,0.052610267565057205,55,0.2681331747919144,100.0,35.429,100.0,100.0,100.0,83.857,budget_utilization_above_80_percent,train
user_0056,2025-09,pelajar_mahasiswa,1900000,2000000,1720000,0.86,0.14,1.0380927088954364,True,False,0.0,0.029504289751095217,49,0.27732558139534885,100.0,52.381,100.0,100.0,100.0,88.095,budget_utilization_above_80_percent,train
user_0056,2025-10,pelajar_mahasiswa,1900000,1850000,2352000,1.2378947368421052,0.0,1.4140172529942352,True,False,0.0,0.1962121778862094,71,0.44260204081632654,30.0,30.0,30.0,87.593,100.0,45.639,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0056,2025-11,pelajar_mahasiswa,1900000,2000000,1503000,0.7515,0.2485,0.8884628982179348,True,False,0.0,0.2373529341957089,63,0.26081170991350633,100.0,82.307,100.0,80.896,100.0,92.711,budget_utilization_above_80_percent,train
user_0056,2025-12,pelajar_mahasiswa,1900000,2025000,1877000,0.9269135802469136,0.07308641975308643,1.0879864074600918,True,False,0.0,0.22269719012072559,54,0.2765050612679808,75.348,42.403,91.358,83.282,100.0,73.969,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0056,2026-01,pelajar_mahasiswa,1900000,1725000,1243000,0.6542105263157895,0.34578947368421054,0.7063852734783669,True,False,0.0,0.20681610907027403,57,0.2735317779565567,100.0,100.0,100.0,85.867,100.0,97.88,healthy_baseline,train
user_0056,2026-02,pelajar_mahasiswa,1900000,1825000,1694000,0.891578947368421,0.10842105263157895,0.9953386069175543,True,False,0.0,0.20334693629393513,63,0.26977567886658793,88.366,60.932,100.0,86.432,100.0,84.708,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,train
user_0056,2026-03,pelajar_mahasiswa,1900000,1975000,1578000,0.7989873417721519,0.2010126582278481,0.964426591324568,True,False,0.0,0.1556108729061858,55,0.2788339670468948,100.0,67.115,100.0,94.203,100.0,90.909,budget_utilization_above_80_percent,train
user_0056,2026-04,pelajar_mahasiswa,1900000,1850000,1551000,0.8163157894736842,0.18368421052631578,0.9060742586440261,True,False,0.0,0.047258473997561494,47,0.2765957446808511,100.0,78.785,100.0,100.0,100.0,94.696,budget_utilization_above_80_percent,train
user_0056,2026-05,pelajar_mahasiswa,1900000,1825000,1727000,0.9089473684210526,0.09105263157894737,1.2104508466290163,True,False,0.0,0.05855790151785335,50,0.2559351476548929,81.967,30.0,100.0,100.0,100.0,77.09,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,train
user_0057,2025-06,pelajar_mahasiswa,900000,875000,977000,1.0855555555555556,0.0,1.2009209288653733,False,False,0.0,0.0,60,0.263050153531218,30.0,30.0,30.0,100.0,100.0,47.5,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0057,2025-07,pelajar_mahasiswa,900000,875000,850000,0.9444444444444444,0.05555555555555555,1.239447836114503,False,False,0.0,0.09830603307136457,64,0.27058823529411763,68.889,30.0,69.444,100.0,100.0,67.056,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0057,2025-08,pelajar_mahasiswa,900000,1000000,979000,0.979,0.021,1.2355076425631981,False,False,0.0,0.07901739127233003,59,0.27068437180796734,56.158,30.0,30.0,100.0,100.0,55.347,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0057,2025-09,pelajar_mahasiswa,900000,950000,811000,0.8536842105263158,0.1463157894736842,0.9718203997648442,False,False,0.0,0.0999160287937694,53,0.279901356350185,100.0,65.636,100.0,100.0,100.0,91.409,budget_utilization_above_80_percent,train
user_0057,2025-10,pelajar_mahasiswa,900000,925000,721000,0.7794594594594595,0.22054054054054054,0.9502694796666427,False,False,0.0,0.15645205768096393,60,0.3314840499306519,100.0,69.946,100.0,94.066,100.0,91.596,budget_utilization_above_80_percent,train
user_0057,2025-11,pelajar_mahasiswa,900000,825000,776000,0.8622222222222222,0.13777777777777778,1.1251181775819457,False,False,0.0,0.058971653331092715,58,0.2757731958762887,99.181,34.976,100.0,100.0,100.0,83.498,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,train
user_0057,2025-12,pelajar_mahasiswa,900000,900000,962000,1.068888888888889,0.0,1.3510277880014723,False,False,0.0,0.15408047467534797,55,0.27546777546777546,30.0,30.0,30.0,94.452,100.0,46.668,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0057,2026-01,pelajar_mahasiswa,900000,975000,1457000,1.4943589743589745,0.0,1.3990700025642682,False,False,0.0,0.3305070954720582,69,0.5277968428277282,30.0,30.0,30.0,65.731,100.0,42.36,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0057,2026-02,pelajar_mahasiswa,900000,1000000,865000,0.865,0.135,1.0986301718451184,False,False,0.0,0.2900571366029447,65,0.2728323699421965,98.158,40.274,100.0,72.316,100.0,80.363,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|expense_volatility_high,train
user_0057,2026-03,pelajar_mahasiswa,900000,950000,1049000,1.1042105263157895,0.0,1.5414197235936367,False,False,0.0,0.2696357883089502,66,0.27931363203050524,30.0,30.0,30.0,75.641,100.0,43.846,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,train
user_0057,2026-04,pelajar_mahasiswa,900000,850000,889000,0.9877777777777778,0.012222222222222223,1.3751236632396053,False,False,0.0,0.10705672113313514,56,0.281214848143982,52.924,30.0,30.0,100.0,100.0,54.377,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,train
user_0057,2026-05,pelajar_mahasiswa,900000,825000,657000,0.73,0.27,0.8902603527500553,False,False,0.0,0.2278600692671432,59,0.2754946727549467,100.0,81.948,100.0,82.441,100.0,92.853,budget_utilization_above_80_percent,train
user_0058,2026-03,pelajar_mahasiswa,2200000,2075000,1798000,0.8172727272727273,0.18272727272727274,0.9184537154354229,False,False,0.0,0.0,55,0.3092324805339266,100.0,76.309,100.0,100.0,100.0,94.077,budget_utilization_above_80_percent,validation
user_0058,2026-04,pelajar_mahasiswa,2200000,2125000,3062000,1.3918181818181818,0.0,1.505094266751535,False,False,0.0,0.36781192239497784,61,0.5140431090790333,30.0,30.0,30.0,59.659,100.0,41.449,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,validation
user_0058,2026-05,pelajar_mahasiswa,2200000,2300000,2094000,0.9104347826086957,0.08956521739130435,1.1238950369506773,False,False,0.0,0.2852036713184341,62,0.33572110792741167,81.419,35.221,100.0,73.106,100.0,74.197,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|expense_volatility_high,validation
user_0059,2025-06,pelajar_mahasiswa,2050000,1975000,2055000,1.002439024390244,0.0,1.0710533943293106,True,False,0.0,0.0,67,0.2953771289537713,47.522,45.789,30.0,100.0,100.0,56.704,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,validation
user_0059,2025-07,pelajar_mahasiswa,2050000,1875000,1466000,0.7151219512195122,0.2848780487804878,0.8028910288449095,True,False,0.0,0.23657250446968275,52,0.3246930422919509,100.0,99.422,100.0,81.023,100.0,97.009,budget_utilization_above_80_percent,validation
user_0059,2025-08,pelajar_mahasiswa,2050000,2050000,1606000,0.7834146341463415,0.21658536585365853,0.8609214556912694,True,False,0.0,0.18005414170962145,51,0.32129514321295144,100.0,87.816,100.0,90.224,100.0,95.487,budget_utilization_above_80_percent,validation
user_0059,2025-09,pelajar_mahasiswa,2050000,2200000,2016000,0.9163636363636364,0.08363636363636363,1.2992226357314662,True,False,0.0,0.16853308877307135,58,0.26339285714285715,79.234,30.0,100.0,92.099,100.0,75.085,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,validation
user_0059,2025-10,pelajar_mahasiswa,2050000,2250000,2037000,0.9053333333333333,0.09466666666666666,1.17136177832088,True,False,0.0,0.1288228009199884,51,0.32106038291605304,83.298,30.0,100.0,98.564,100.0,77.274,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,validation
user_0059,2025-11,pelajar_mahasiswa,2050000,1900000,1520000,0.7414634146341463,0.25853658536585367,0.8181652177993641,True,False,0.0,0.15751822642502947,58,0.2756578947368421,100.0,96.367,100.0,93.892,100.0,98.176,budget_utilization_above_80_percent,validation
user_0059,2025-12,pelajar_mahasiswa,2050000,2175000,4045000,1.8597701149425288,0.0,2.671287521979673,True,False,0.0,0.526382277236468,56,0.634857849196539,30.0,30.0,30.0,33.845,100.0,37.577,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target|expense_volatility_high,validation
user_0059,2026-01,pelajar_mahasiswa,2050000,1925000,1788000,0.8721951219512195,0.1278048780487805,1.073739767839605,True,False,0.0,0.5658641155404281,41,0.33053691275167785,95.507,45.252,100.0,30.0,100.0,74.465,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|expense_volatility_high,validation
user_0059,2026-02,pelajar_mahasiswa,2050000,2275000,1750000,0.7692307692307693,0.23076923076923078,0.8875309353131934,True,False,0.0,0.5199208362803278,50,0.30514285714285716,100.0,82.494,100.0,34.897,100.0,85.858,budget_utilization_above_80_percent|expense_volatility_high,validation
user_0059,2026-03,pelajar_mahasiswa,2050000,1900000,1720000,0.8390243902439024,0.16097560975609757,1.0544528094291346,True,False,0.0,0.019443709272165346,66,0.2744186046511628,100.0,49.109,100.0,100.0,100.0,87.277,budget_utilization_above_80_percent,validation
user_0059,2026-04,pelajar_mahasiswa,2050000,2125000,1795000,0.8447058823529412,0.15529411764705883,0.9672211030245962,True,False,0.0,0.02150949981558431,61,0.32924791086350974,100.0,66.556,100.0,100.0,100.0,91.639,budget_utilization_above_80_percent,validation
user_0059,2026-05,pelajar_mahasiswa,2050000,2125000,2060000,0.9694117647058823,0.03058823529411765,1.1420814982412817,True,False,0.0,0.09612324932350087,63,0.3422330097087379,59.69,31.584,38.235,100.0,100.0,58.45,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent|savings_ratio_below_segment_target,validation
user_0060,2025-06,pelajar_mahasiswa,2600000,2375000,2373000,0.9126923076923077,0.08730769230769231,1.1540592187101035,False,False,0.0,0.0,52,0.2713864306784661,80.587,30.0,100.0,100.0,100.0,76.676,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,validation
user_0060,2025-07,pelajar_mahasiswa,2600000,2825000,2575000,0.911504424778761,0.08849557522123894,1.0730975403837466,False,False,0.0,0.057734668471981644,59,0.301747572815534,81.025,45.38,100.0,100.0,100.0,80.653,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,validation
user_0060,2025-08,pelajar_mahasiswa,2600000,2775000,2495000,0.8990990990990991,0.1009009009009009,1.137939968160556,False,False,0.0,0.04100166054342449,65,0.2745490981963928,85.595,32.412,100.0,100.0,100.0,78.782,spending_ratio_above_segment_threshold|budget_utilization_above_80_percent,validation
user_0060,2025-09,pelajar_mahasiswa,2600000,2725000,2156000,0.7911926605504587,0.20880733944954127,0.8232891758575918,False,False,0.0,0.09235057542574023,54,0.3181818181818182,100.0,95.342,100.0,100.0,100.0,98.836,budget_utilization_above_80_percent,validation
user_0060,2025-10,pelajar_mahasiswa,2600000,2500000,2191000,0.8426923076923077,0.15730769230769232,1.027054157111297,False,False,0.0,0.08174856748974806,63,0.2715654952076677,100.0,54.589,100.0,100.0,100.0,88.647,budget_utilization_above_80_percent,validation
user_0060,2025-11,pelajar_mahasiswa,2600000,2600000,1846000,0.71,0.29,0.7972187931569757,False,False,0.0,0.09198626798948685,62,0.2789815817984832,100.0,100.0,100.0,100.0,100.0,100.0,healthy_baseline,validation
user_0060,2025-12,pelajar_mahasiswa,2600000,2825000,2383000,0.8435398230088496,0.15646017699115045,1.007176936988406,False,False,0.0,0.12715347395719603,49,0.3130507763323542,100.0,58.565,100.0,98.835,100.0,89.466,budget_utilization_above_80_percent,validation
user_0060,2026-01,pelajar_mahasiswa,2600000,2625000,1987000,0.7569523809523809,0.24304761904761904,0.9668299323143148,False,False,0.0,0.1343667828299872,55,0.27830900855561147,100.0,66.634,100.0,97.661,100.0,91.308,budget_utilization_above_80_percent,validation
user_0060,2026-02,pelajar_mahasiswa,2600000,2625000,2052000,0.7817142857142857,0.21828571428571428,0.9099383746531495,False,False,0.0,0.09920666020734267,63,0.3153021442495127,100.0,78.012,100.0,100.0,100.0,94.503,budget_utilization_above_80_percent,validation
user_0060,2026-03,pelajar_mahasiswa,2600000,2725000,1949000,0.7152293577981651,0.28477064220183484,0.8147501220745401,False,False,0.0,0.026095424134478885,55,0.29502308876346844,100.0,97.05,100.0,100.0,100.0,99.262,budget_utilization_above_80_percent,validation
user_0060,2026-04,pelajar_mahasiswa,2600000,2400000,1835000,0.7057692307692308,0.29423076923076924,0.8288862924531634,False,False,0.0,0.0557983843529854,64,0.27465940054495913,100.0,94.223,100.0,100.0,100.0,98.556,budget_utilization_above_80_percent,validation
