transaction_date,user_id,total_spending,n_transactions,avg_spending,monthly_income,spending_ratio,savings_ratio
2025-08,user_0036,5131000,61,84114.75409836066,3100000,1.6551612903225807,-0.6551612903225806
2025-08,user_0037,2486000,57,43614.0350877193,1450000,1.7144827586206897,-0.7144827586206897
2025-08,user_0038,5521000,56,98589.28571428571,2850000,1.9371929824561402,-0.9371929824561404
2025-08,user_0039,5649000,45,125533.33333333333,3450000,1.637391304347826,-0.6373913043478261
2025-08,user_0040,4423000,48,92145.83333333333,2450000,1.8053061224489797,-0.8053061224489796
2025-08,user_0041,2562000,60,42700.0,900000,2.8466666666666667,-1.8466666666666667
2025-08,user_0042,5762000,53,108716.98113207547,2800000,2.057857142857143,-1.0578571428571428
2025-08,user_0043,4383000,49,89448.97959183673,2300000,1.9056521739130434,-0.9056521739130434
2025-08,user_0044,3128000,58,53931.03448275862,1050000,2.979047619047619,-1.979047619047619
2025-08,user_0046,5484000,66,83090.90909090909,3200000,1.71375,-0.71375
2025-08,user_0048,3465000,62,55887.096774193546,1850000,1.872972972972973,-0.8729729729729729
2025-08,user_0049,4148000,49,84653.0612244898,2350000,1.7651063829787235,-0.7651063829787234
2025-08,user_0050,3749000,46,81500.0,1850000,2.0264864864864864,-1.0264864864864864
2025-08,user_0051,3905000,53,73679.24528301887,1900000,2.055263157894737,-1.055263157894737
2025-08,user_0052,3349000,56,59803.57142857143,1850000,1.8102702702702702,-0.8102702702702703
2025-08,user_0053,3011000,46,65456.52173913043,950000,3.1694736842105264,-2.1694736842105264
2025-08,user_0054,3218000,47,68468.08510638298,1050000,3.064761904761905,-2.064761904761905
2025-08,user_0055,4884000,57,85684.21052631579,2900000,1.6841379310344828,-0.6841379310344827
2025-08,user_0056,3757000,55,68309.09090909091,1900000,1.9773684210526317,-0.9773684210526316
2025-08,user_0057,1979000,59,33542.372881355936,900000,2.198888888888889,-1.198888888888889
2025-08,user_0059,3656000,51,71686.27450980392,2050000,1.7834146341463415,-0.7834146341463415
2025-08,user_0060,5270000,65,81076.92307692308,2600000,2.026923076923077,-1.0269230769230768
2025-08,user_0063,3158000,54,58481.48148148148,1750000,1.8045714285714285,-0.8045714285714286
2025-08,user_0065,5043000,69,73086.95652173914,3100000,1.626774193548387,-0.6267741935483871
2025-08,user_0066,4184000,50,83680.0,1950000,2.1456410256410257,-1.1456410256410257
2025-08,user_0067,4563000,64,71296.875,2500000,1.8252,-0.8252
2025-08,user_0068,6089000,70,86985.71428571429,3350000,1.8176119402985074,-0.8176119402985075
2025-08,user_0069,5298000,57,92947.36842105263,3200000,1.655625,-0.655625
2025-08,user_0070,3715000,63,58968.25396825397,2000000,1.8575,-0.8575
2025-08,user_0071,14014000,56,250250.0,8300000,1.6884337349397591,-0.688433734939759
2025-08,user_0072,10830000,47,230425.53191489363,6200000,1.7467741935483871,-0.7467741935483871
2025-08,user_0073,9716000,66,147212.12121212122,5000000,1.9432,-0.9432
2025-08,user_0074,11116000,60,185266.66666666666,6400000,1.736875,-0.736875
2025-08,user_0075,22478000,45,499511.1111111111,10850000,2.071705069124424,-1.0717050691244239
2025-08,user_0076,17129000,60,285483.3333333333,9800000,1.7478571428571428,-0.7478571428571429
2025-08,user_0077,21746000,63,345174.6031746032,11950000,1.8197489539748954,-0.8197489539748954
2025-08,user_0079,11546000,61,189278.68852459016,6650000,1.7362406015037595,-0.7362406015037594
2025-08,user_0080,14634000,48,304875.0,9050000,1.6170165745856353,-0.6170165745856354
2025-08,user_0081,11811000,62,190500.0,7350000,1.606938775510204,-0.606938775510204
2025-08,user_0082,20988000,57,368210.5263157895,11400000,1.8410526315789473,-0.8410526315789474
2025-08,user_0084,9190000,43,213720.93023255814,5100000,1.8019607843137255,-0.8019607843137255
2025-08,user_0085,20706000,60,345100.0,11400000,1.816315789473684,-0.8163157894736842
2025-08,user_0086,18931000,51,371196.07843137253,11250000,1.6827555555555556,-0.6827555555555556
2025-08,user_0087,11360000,63,180317.46031746033,6950000,1.6345323741007194,-0.6345323741007194
2025-08,user_0088,20507000,48,427229.1666666667,12050000,1.7018257261410787,-0.7018257261410789
2025-08,user_0089,22462000,45,499155.55555555556,11950000,1.8796652719665272,-0.8796652719665272
2025-08,user_0090,7772000,63,123365.07936507936,4650000,1.6713978494623656,-0.6713978494623656
2025-08,user_0091,8451000,56,150910.7142857143,5550000,1.5227027027027027,-0.5227027027027027
2025-08,user_0092,17027000,57,298719.29824561405,10800000,1.5765740740740741,-0.5765740740740741
2025-08,user_0093,20117000,49,410551.02040816325,11450000,1.756943231441048,-0.756943231441048
2025-08,user_0094,16133000,62,260209.67741935485,10300000,1.5663106796116504,-0.5663106796116505
2025-08,user_0095,15283000,63,242587.3015873016,9600000,1.5919791666666667,-0.5919791666666666
2025-08,user_0096,28408000,45,631288.8888888889,13650000,2.081172161172161,-1.0811721611721612
2025-08,user_0097,17639000,44,400886.36363636365,9300000,1.8966666666666667,-0.8966666666666666
2025-08,user_0098,23861000,62,384854.8387096774,12950000,1.8425482625482625,-0.8425482625482625
2025-08,user_0099,24283000,57,426017.5438596491,13650000,1.778974358974359,-0.778974358974359
2025-08,user_0100,21155000,53,399150.9433962264,10950000,1.9319634703196347,-0.9319634703196347
2025-08,user_0101,7797000,58,134431.0344827586,4800000,1.624375,-0.624375
2025-08,user_0102,14456000,62,233161.29032258064,8450000,1.7107692307692308,-0.7107692307692308
2025-08,user_0103,11618000,65,178738.46153846153,6450000,1.8012403100775194,-0.8012403100775194
2025-08,user_0104,15731000,46,341978.26086956525,8400000,1.8727380952380952,-0.8727380952380952
2025-08,user_0105,22139000,53,417716.9811320755,12050000,1.8372614107883818,-0.8372614107883818
2025-08,user_0106,13441000,56,240017.85714285713,7850000,1.7122292993630572,-0.7122292993630573
2025-08,user_0107,12722000,57,223192.98245614034,7050000,1.8045390070921985,-0.8045390070921986
2025-08,user_0108,13493000,60,224883.33333333334,7700000,1.7523376623376623,-0.7523376623376623
2025-08,user_0109,18632000,52,358307.6923076923,10000000,1.8632,-0.8632
2025-08,user_0110,12780000,52,245769.23076923078,8250000,1.549090909090909,-0.5490909090909091
2025-08,user_0111,19397000,53,365981.1320754717,11900000,1.63,-0.63
2025-08,user_0112,18450000,70,263571.4285714286,10800000,1.7083333333333333,-0.7083333333333334
2025-08,user_0113,17274000,55,314072.7272727273,9600000,1.799375,-0.799375
2025-08,user_0114,8159000,50,163180.0,4500000,1.8131111111111111,-0.8131111111111111
2025-08,user_0115,9452000,48,196916.66666666666,6000000,1.5753333333333333,-0.5753333333333334
2025-08,user_0117,11028000,49,225061.22448979592,5950000,1.8534453781512605,-0.8534453781512605
2025-08,user_0118,21292000,71,299887.323943662,12500000,1.70336,-0.70336
2025-08,user_0119,17719000,54,328129.6296296296,9700000,1.826701030927835,-0.8267010309278351
2025-08,user_0120,16912000,73,231671.23287671234,9850000,1.7169543147208122,-0.7169543147208122
2025-08,user_0121,17167000,41,418707.31707317074,9900000,1.734040404040404,-0.734040404040404
2025-08,user_0122,14209000,58,244982.75862068965,8950000,1.5875977653631286,-0.5875977653631285
2025-08,user_0123,14581000,60,243016.66666666666,9250000,1.5763243243243243,-0.5763243243243243
2025-08,user_0124,11790000,59,199830.50847457626,7650000,1.5411764705882354,-0.5411764705882353
2025-08,user_0125,14959000,67,223268.6567164179,9550000,1.5663874345549738,-0.5663874345549739
2025-08,user_0126,16528000,60,275466.6666666667,10000000,1.6528,-0.6528
2025-08,user_0127,25562000,50,511240.0,13700000,1.8658394160583942,-0.8658394160583942
2025-08,user_0128,23363000,56,417196.4285714286,13750000,1.6991272727272728,-0.6991272727272727
2025-08,user_0129,12047000,57,211350.87719298244,6550000,1.839236641221374,-0.8392366412213741
2025-08,user_0130,21545000,51,422450.98039215687,13500000,1.595925925925926,-0.595925925925926
2025-08,user_0131,19050000,51,373529.4117647059,11000000,1.731818181818182,-0.7318181818181818
2025-08,user_0132,22054000,66,334151.51515151514,12200000,1.8077049180327869,-0.8077049180327869
2025-08,user_0133,14045000,57,246403.50877192983,7850000,1.789171974522293,-0.789171974522293
2025-08,user_0134,17185000,54,318240.74074074073,9650000,1.7808290155440414,-0.7808290155440415
2025-08,user_0136,10417000,57,182754.38596491228,6600000,1.5783333333333334,-0.5783333333333334
2025-08,user_0137,8571000,68,126044.11764705883,4700000,1.8236170212765956,-0.8236170212765958
2025-08,user_0138,11329000,60,188816.66666666666,5800000,1.9532758620689654,-0.9532758620689655
2025-08,user_0139,12765000,53,240849.05660377358,7900000,1.6158227848101265,-0.6158227848101265
2025-08,user_0140,17417000,65,267953.8461538461,11250000,1.5481777777777779,-0.5481777777777778
2025-08,user_0141,34089000,64,532640.625,17750000,1.920507042253521,-0.9205070422535211
2025-08,user_0142,7123000,60,118716.66666666667,5700000,1.2496491228070175,-0.24964912280701754
2025-08,user_0145,13844000,59,234644.06779661018,10750000,1.2878139534883721,-0.2878139534883721
2025-08,user_0146,23223000,57,407421.05263157893,15400000,1.507987012987013,-0.507987012987013
2025-08,user_0147,11162000,67,166597.01492537314,6300000,1.7717460317460318,-0.7717460317460317
2025-08,user_0148,9968000,67,148776.1194029851,6300000,1.5822222222222222,-0.5822222222222222
2025-08,user_0149,6484000,51,127137.25490196078,4800000,1.3508333333333333,-0.35083333333333333
2025-08,user_0150,7061000,55,128381.81818181818,6950000,1.0159712230215827,-0.015971223021582735
2025-08,user_0151,9756000,54,180666.66666666666,7100000,1.3740845070422536,-0.37408450704225354
2025-08,user_0152,12323000,66,186712.12121212122,7000000,1.7604285714285715,-0.7604285714285715
2025-08,user_0155,4815000,64,75234.375,3050000,1.5786885245901638,-0.578688524590164
2025-08,user_0156,21500000,58,370689.6551724138,11750000,1.8297872340425532,-0.8297872340425532
2025-08,user_0157,9976000,66,151151.51515151514,5900000,1.6908474576271186,-0.6908474576271186
2025-08,user_0158,9755000,57,171140.35087719298,5050000,1.9316831683168316,-0.9316831683168317
2025-08,user_0159,23690000,54,438703.7037037037,15900000,1.489937106918239,-0.489937106918239
2025-08,user_0160,29686000,50,593720.0,16850000,1.761780415430267,-0.7617804154302671
2025-08,user_0161,15846000,66,240090.9090909091,14700000,1.0779591836734694,-0.07795918367346939
2025-08,user_0162,6957000,67,103835.82089552238,4250000,1.6369411764705883,-0.6369411764705882
2025-08,user_0163,22997000,64,359328.125,14000000,1.642642857142857,-0.6426428571428572
2025-08,user_0164,18372000,64,287062.5,15750000,1.1664761904761904,-0.16647619047619047
2025-08,user_0166,29436000,60,490600.0,14800000,1.988918918918919,-0.9889189189189189
2025-08,user_0167,22244000,61,364655.737704918,15650000,1.4213418530351438,-0.42134185303514377
2025-08,user_0168,28621000,68,420897.0588235294,15850000,1.8057413249211356,-0.8057413249211356
2025-08,user_0171,15345000,50,306900.0,10900000,1.4077981651376146,-0.4077981651376147
2025-08,user_0172,13519000,58,233086.2068965517,7950000,1.7005031446540881,-0.700503144654088
2025-08,user_0173,16175000,45,359444.44444444444,8150000,1.9846625766871167,-0.9846625766871165
2025-08,user_0174,16150000,52,310576.92307692306,10600000,1.5235849056603774,-0.5235849056603774
2025-08,user_0175,9409000,75,125453.33333333333,6650000,1.4148872180451129,-0.4148872180451128
2025-09,user_0003,10965000,69,158913.04347826086,9000000,1.2183333333333333,-0.21833333333333332
2025-09,user_0005,3660000,56,65357.142857142855,2250000,1.6266666666666667,-0.6266666666666667
2025-09,user_0007,2951000,50,59020.0,1300000,2.27,-1.27
2025-09,user_0008,3881000,58,66913.79310344828,2050000,1.893170731707317,-0.8931707317073171
2025-09,user_0009,3770000,45,83777.77777777778,2300000,1.6391304347826088,-0.6391304347826087
2025-09,user_0010,4293000,53,81000.0,2250000,1.908,-0.908
2025-09,user_0011,2954000,67,44089.55223880597,1500000,1.9693333333333334,-0.9693333333333334
2025-09,user_0012,5807000,50,116140.0,3000000,1.9356666666666666,-0.9356666666666666
2025-09,user_0013,1781000,62,28725.8064516129,900000,1.978888888888889,-0.9788888888888889
2025-09,user_0014,3610000,62,58225.8064516129,1650000,2.187878787878788,-1.187878787878788
2025-09,user_0015,4485000,55,81545.45454545454,2250000,1.9933333333333334,-0.9933333333333333
2025-09,user_0016,2147000,53,40509.43396226415,1100000,1.951818181818182,-0.9518181818181818
2025-09,user_0017,3240000,48,67500.0,1700000,1.9058823529411764,-0.9058823529411765
2025-09,user_0018,2622000,37,70864.86486486487,1450000,1.8082758620689656,-0.8082758620689655
2025-09,user_0019,6033000,57,105842.1052631579,2450000,2.4624489795918367,-1.4624489795918367
2025-09,user_0020,5541000,63,87952.38095238095,3250000,1.704923076923077,-0.7049230769230769
2025-09,user_0021,6322000,51,123960.7843137255,3350000,1.8871641791044775,-0.8871641791044776
2025-09,user_0022,4636000,51,90901.96078431372,2650000,1.749433962264151,-0.7494339622641509
2025-09,user_0023,2264000,70,32342.85714285714,1250000,1.8112,-0.8112
2025-09,user_0024,3708000,57,65052.63157894737,2050000,1.808780487804878,-0.8087804878048781
2025-09,user_0025,4595000,49,93775.51020408163,2700000,1.701851851851852,-0.7018518518518518
2025-09,user_0026,3923000,63,62269.84126984127,2050000,1.9136585365853658,-0.9136585365853659
2025-09,user_0027,3397000,54,62907.40740740741,1800000,1.8872222222222221,-0.8872222222222222
2025-09,user_0028,5749000,60,95816.66666666667,3350000,1.7161194029850746,-0.7161194029850746
2025-09,user_0029,3826000,69,55449.27536231884,1100000,3.478181818181818,-2.478181818181818
2025-09,user_0030,5844000,52,112384.61538461539,2050000,2.850731707317073,-1.8507317073170733
2025-09,user_0031,6191000,47,131723.40425531915,3500000,1.768857142857143,-0.7688571428571429
2025-09,user_0032,3829000,41,93390.24390243902,2150000,1.7809302325581395,-0.7809302325581395
2025-09,user_0033,5154000,58,88862.06896551725,3000000,1.718,-0.718
2025-09,user_0034,2037000,68,29955.882352941175,1050000,1.94,-0.94
2025-09,user_0035,4449000,62,71758.06451612903,2350000,1.8931914893617021,-0.8931914893617021
2025-09,user_0036,6547000,43,152255.81395348837,3100000,2.1119354838709676,-1.1119354838709676
2025-09,user_0037,2465000,56,44017.857142857145,1450000,1.7,-0.7
2025-09,user_0038,5732000,56,102357.14285714286,2850000,2.011228070175439,-1.0112280701754386
2025-09,user_0039,6605000,60,110083.33333333333,3450000,1.9144927536231884,-0.9144927536231884
2025-09,user_0040,4427000,52,85134.61538461539,2450000,1.806938775510204,-0.8069387755102041
2025-09,user_0041,1856000,53,35018.8679245283,900000,2.062222222222222,-1.0622222222222222
2025-09,user_0042,5696000,49,116244.89795918367,2800000,2.0342857142857143,-1.0342857142857143
2025-09,user_0043,3951000,53,74547.16981132075,2300000,1.7178260869565218,-0.7178260869565217
2025-09,user_0044,2213000,70,31614.285714285714,1050000,2.1076190476190475,-1.1076190476190477
2025-09,user_0046,6071000,60,101183.33333333333,3200000,1.8971875,-0.8971875
2025-09,user_0047,9528000,61,156196.7213114754,3350000,2.844179104477612,-1.844179104477612
2025-09,user_0048,4024000,64,62875.0,1850000,2.175135135135135,-1.1751351351351351
2025-09,user_0049,6175000,60,102916.66666666667,2350000,2.627659574468085,-1.627659574468085
2025-09,user_0050,3197000,63,50746.031746031746,1850000,1.728108108108108,-0.7281081081081081
2025-09,user_0051,3661000,55,66563.63636363637,1900000,1.926842105263158,-0.9268421052631579
2025-09,user_0052,3914000,55,71163.63636363637,1850000,2.115675675675676,-1.1156756756756756
2025-09,user_0053,1975000,57,34649.12280701754,950000,2.0789473684210527,-1.0789473684210527
2025-09,user_0054,2016000,62,32516.129032258064,1050000,1.92,-0.92
2025-09,user_0055,4987000,57,87491.22807017544,2900000,1.7196551724137932,-0.7196551724137931
2025-09,user_0056,3720000,49,75918.36734693877,1900000,1.9578947368421054,-0.9578947368421052
2025-09,user_0057,1761000,53,33226.41509433962,900000,1.9566666666666668,-0.9566666666666667
2025-09,user_0059,4216000,58,72689.6551724138,2050000,2.0565853658536586,-1.0565853658536586
2025-09,user_0060,4881000,54,90388.88888888889,2600000,1.8773076923076923,-0.8773076923076923
2025-09,user_0063,3287000,47,69936.17021276595,1750000,1.8782857142857143,-0.8782857142857143
2025-09,user_0064,3242000,52,62346.153846153844,1800000,1.801111111111111,-0.8011111111111111
2025-09,user_0065,5010000,54,92777.77777777778,3100000,1.6161290322580646,-0.6161290322580645
2025-09,user_0066,3534000,56,63107.142857142855,1950000,1.8123076923076924,-0.8123076923076923
2025-09,user_0067,4849000,68,71308.82352941176,2500000,1.9396,-0.9396
2025-09,user_0068,6280000,59,106440.67796610169,3350000,1.8746268656716418,-0.8746268656716418
2025-09,user_0069,5528000,62,89161.29032258065,3200000,1.7275,-0.7275
2025-09,user_0070,3262000,51,63960.78431372549,2000000,1.631,-0.631
2025-09,user_0071,13613000,55,247509.0909090909,8300000,1.6401204819277109,-0.6401204819277109
2025-09,user_0072,10419000,61,170803.2786885246,6200000,1.6804838709677419,-0.680483870967742
2025-09,user_0073,7984000,57,140070.1754385965,5000000,1.5968,-0.5968
2025-09,user_0074,10099000,66,153015.15151515152,6400000,1.57796875,-0.57796875
2025-09,user_0075,17865000,67,266641.7910447761,10850000,1.6465437788018433,-0.6465437788018433
2025-09,user_0076,17393000,45,386511.1111111111,9800000,1.774795918367347,-0.774795918367347
2025-09,user_0077,21556000,56,384928.5714285714,11950000,1.8038493723849371,-0.8038493723849373
2025-09,user_0079,12034000,70,171914.2857142857,6650000,1.809624060150376,-0.8096240601503759
2025-09,user_0080,15327000,58,264258.6206896552,9050000,1.6935911602209945,-0.6935911602209944
2025-09,user_0081,12377000,67,184731.3432835821,7350000,1.6839455782312924,-0.6839455782312925
2025-09,user_0082,24231000,62,390822.5806451613,11400000,2.1255263157894735,-1.1255263157894737
2025-09,user_0083,20910000,50,418200.0,13500000,1.548888888888889,-0.5488888888888889
2025-09,user_0084,9500000,49,193877.55102040817,5100000,1.8627450980392157,-0.8627450980392157
2025-09,user_0085,18619000,43,433000.0,11400000,1.6332456140350877,-0.6332456140350877
2025-09,user_0086,18442000,62,297451.6129032258,11250000,1.6392888888888888,-0.6392888888888889
2025-09,user_0087,12228000,60,203800.0,6950000,1.7594244604316547,-0.7594244604316547
2025-09,user_0088,20224000,66,306424.24242424243,12050000,1.6783402489626555,-0.6783402489626557
2025-09,user_0089,22007000,54,407537.037037037,11950000,1.8415899581589958,-0.8415899581589958
2025-09,user_0090,7344000,57,128842.1052631579,4650000,1.5793548387096774,-0.5793548387096774
2025-09,user_0091,9264000,59,157016.94915254237,5550000,1.6691891891891892,-0.6691891891891892
2025-09,user_0092,19652000,56,350928.5714285714,10800000,1.8196296296296297,-0.8196296296296296
2025-09,user_0093,19084000,63,302920.6349206349,11450000,1.6667248908296943,-0.6667248908296943
2025-09,user_0094,19060000,42,453809.5238095238,10300000,1.850485436893204,-0.8504854368932039
2025-09,user_0095,17268000,56,308357.14285714284,9600000,1.79875,-0.79875
2025-09,user_0096,21075000,63,334523.8095238095,13650000,1.543956043956044,-0.5439560439560439
2025-09,user_0097,16170000,64,252656.25,9300000,1.738709677419355,-0.7387096774193549
2025-09,user_0098,21147000,55,384490.9090909091,12950000,1.632972972972973,-0.632972972972973
2025-09,user_0099,21442000,48,446708.3333333333,13650000,1.570842490842491,-0.5708424908424908
2025-09,user_0100,19496000,63,309460.31746031746,10950000,1.7804566210045663,-0.7804566210045663
2025-09,user_0101,7564000,50,151280.0,4800000,1.5758333333333334,-0.5758333333333333
2025-09,user_0102,14897000,61,244213.11475409835,8450000,1.7629585798816567,-0.7629585798816568
2025-09,user_0103,11321000,52,217711.53846153847,6450000,1.7551937984496124,-0.7551937984496124
2025-09,user_0104,14230000,60,237166.66666666666,8400000,1.694047619047619,-0.694047619047619
2025-09,user_0105,19007000,53,358622.641509434,12050000,1.5773443983402489,-0.577344398340249
2025-09,user_0106,12050000,65,185384.61538461538,7850000,1.535031847133758,-0.535031847133758
2025-09,user_0107,12424000,62,200387.09677419355,7050000,1.7622695035460993,-0.7622695035460992
2025-09,user_0108,13387000,59,226898.30508474575,7700000,1.7385714285714287,-0.7385714285714285
2025-09,user_0109,17229000,63,273476.1904761905,10000000,1.7229,-0.7229
2025-09,user_0110,13353000,53,251943.3962264151,8250000,1.6185454545454545,-0.6185454545454545
2025-09,user_0111,19057000,47,405468.08510638296,11900000,1.6014285714285714,-0.6014285714285714
2025-09,user_0112,16992000,56,303428.5714285714,10800000,1.5733333333333333,-0.5733333333333334
2025-09,user_0113,15052000,60,250866.66666666666,9600000,1.5679166666666666,-0.5679166666666666
2025-09,user_0114,8366000,53,157849.05660377358,4500000,1.8591111111111112,-0.8591111111111112
2025-09,user_0115,10444000,53,197056.6037735849,6000000,1.7406666666666666,-0.7406666666666667
2025-09,user_0117,11402000,49,232693.8775510204,5950000,1.9163025210084033,-0.9163025210084034
2025-09,user_0118,23334000,65,358984.6153846154,12500000,1.86672,-0.86672
2025-09,user_0119,16178000,62,260935.48387096773,9700000,1.6678350515463918,-0.6678350515463918
2025-09,user_0120,15560000,54,288148.14814814815,9850000,1.5796954314720812,-0.5796954314720812
2025-09,user_0121,18268000,58,314965.5172413793,9900000,1.8452525252525251,-0.8452525252525253
2025-09,user_0122,16860000,60,281000.0,8950000,1.8837988826815641,-0.8837988826815643
2025-09,user_0123,16018000,48,333708.3333333333,9250000,1.7316756756756757,-0.7316756756756757
2025-09,user_0124,12483000,49,254755.10204081633,7650000,1.631764705882353,-0.6317647058823529
2025-09,user_0125,16078000,48,334958.3333333333,9550000,1.6835602094240838,-0.6835602094240838
2025-09,user_0126,17359000,54,321462.962962963,10000000,1.7359,-0.7359
2025-09,user_0127,22811000,48,475229.1666666667,13700000,1.665036496350365,-0.665036496350365
2025-09,user_0128,24374000,58,420241.3793103448,13750000,1.7726545454545455,-0.7726545454545455
2025-09,user_0129,10835000,41,264268.2926829268,6550000,1.6541984732824428,-0.6541984732824427
2025-09,user_0130,23952000,54,443555.55555555556,13500000,1.7742222222222221,-0.7742222222222223
2025-09,user_0131,18266000,60,304433.3333333333,11000000,1.6605454545454545,-0.6605454545454545
2025-09,user_0132,21487000,56,383696.4285714286,12200000,1.7612295081967213,-0.7612295081967213
2025-09,user_0133,13486000,65,207476.92307692306,7850000,1.7179617834394905,-0.7179617834394905
2025-09,user_0134,18058000,57,316807.01754385966,9650000,1.8712953367875647,-0.8712953367875648
2025-09,user_0136,10937000,40,273425.0,6600000,1.6571212121212122,-0.6571212121212121
2025-09,user_0137,8190000,60,136500.0,4700000,1.7425531914893617,-0.7425531914893617
2025-09,user_0138,10828000,53,204301.88679245283,5800000,1.8668965517241378,-0.8668965517241379
2025-09,user_0139,12652000,65,194646.15384615384,7900000,1.6015189873417721,-0.6015189873417721
2025-09,user_0140,20537000,56,366732.14285714284,11250000,1.825511111111111,-0.8255111111111111
2025-09,user_0141,33508000,59,567932.2033898305,17750000,1.8877746478873239,-0.887774647887324
2025-09,user_0142,8992000,52,172923.07692307694,5700000,1.577543859649123,-0.5775438596491228
2025-09,user_0144,17271000,62,278564.51612903224,10750000,1.6066046511627907,-0.6066046511627907
2025-09,user_0145,9293000,52,178711.53846153847,10750000,0.8644651162790697,0.13553488372093023
2025-09,user_0146,15508000,70,221542.85714285713,15400000,1.007012987012987,-0.007012987012987013
2025-09,user_0147,6962000,75,92826.66666666667,6300000,1.105079365079365,-0.10507936507936508
2025-09,user_0148,10551000,70,150728.57142857142,6300000,1.6747619047619047,-0.6747619047619048
2025-09,user_0149,8087000,59,137067.7966101695,4800000,1.6847916666666667,-0.6847916666666667
2025-09,user_0150,15099000,63,239666.66666666666,6950000,2.1725179856115107,-1.1725179856115109
2025-09,user_0151,8169000,67,121925.37313432836,7100000,1.1505633802816901,-0.15056338028169014
2025-09,user_0152,13707000,60,228450.0,7000000,1.9581428571428572,-0.9581428571428572
2025-09,user_0153,6034000,57,105859.64912280702,4050000,1.4898765432098766,-0.48987654320987656
2025-09,user_0154,10767000,73,147493.15068493152,8150000,1.3211042944785276,-0.3211042944785276
2025-09,user_0155,4085000,65,62846.153846153844,3050000,1.339344262295082,-0.33934426229508197
2025-09,user_0156,15472000,59,262237.28813559323,11750000,1.3167659574468085,-0.3167659574468085
2025-09,user_0157,5200000,62,83870.96774193548,5900000,0.8813559322033898,0.11864406779661017
2025-09,user_0158,7361000,52,141557.6923076923,5050000,1.4576237623762376,-0.45762376237623764
2025-09,user_0159,18782000,68,276205.8823529412,15900000,1.18125786163522,-0.18125786163522012
2025-09,user_0160,29859000,63,473952.38095238095,16850000,1.7720474777448072,-0.7720474777448071
2025-09,user_0161,26009000,58,448431.0344827586,14700000,1.7693197278911565,-0.7693197278911564
2025-09,user_0162,6208000,49,126693.87755102041,4250000,1.460705882352941,-0.4607058823529412
2025-09,user_0163,24138000,77,313480.51948051946,14000000,1.7241428571428572,-0.7241428571428571
2025-09,user_0164,17127000,68,251867.64705882352,15750000,1.0874285714285714,-0.08742857142857142
2025-09,user_0166,26042000,54,482259.25925925927,14800000,1.7595945945945946,-0.7595945945945946
2025-09,user_0167,27366000,64,427593.75,15650000,1.748626198083067,-0.7486261980830671
2025-09,user_0168,23342000,48,486291.6666666667,15850000,1.4726813880126184,-0.4726813880126183
2025-09,user_0171,13242000,42,315285.71428571426,10900000,1.214862385321101,-0.2148623853211009
2025-09,user_0172,11017000,56,196732.14285714287,7950000,1.3857861635220126,-0.38578616352201256
2025-09,user_0173,12188000,66,184666.66666666666,8150000,1.4954601226993864,-0.4954601226993865
2025-09,user_0174,21140000,54,391481.48148148146,10600000,1.9943396226415093,-0.9943396226415094
2025-09,user_0175,8784000,67,131104.4776119403,6650000,1.3209022556390977,-0.32090225563909774
2025-10,user_0003,11321000,69,164072.46376811594,9000000,1.2578888888888888,-0.2578888888888889
2025-10,user_0005,3757000,52,72250.0,2250000,1.6697777777777778,-0.6697777777777778
2025-10,user_0007,2484000,53,46867.92452830189,1300000,1.9107692307692308,-0.9107692307692308
2025-10,user_0008,3398000,61,55704.91803278688,2050000,1.657560975609756,-0.6575609756097561
2025-10,user_0009,4576000,49,93387.75510204081,2300000,1.9895652173913043,-0.9895652173913043
2025-10,user_0010,4541000,58,78293.10344827586,2250000,2.018222222222222,-1.0182222222222221
2025-10,user_0011,3017000,57,52929.82456140351,1500000,2.0113333333333334,-1.0113333333333334
2025-10,user_0012,5467000,60,91116.66666666667,3000000,1.8223333333333334,-0.8223333333333334
2025-10,user_0013,1720000,58,29655.172413793105,900000,1.9111111111111112,-0.9111111111111111
2025-10,user_0014,3219000,57,56473.68421052631,1650000,1.950909090909091,-0.9509090909090909
2025-10,user_0015,4963000,69,71927.53623188406,2250000,2.2057777777777776,-1.2057777777777778
2025-10,user_0016,2076000,50,41520.0,1100000,1.8872727272727272,-0.8872727272727273
2025-10,user_0017,3543000,56,63267.857142857145,1700000,2.0841176470588234,-1.0841176470588236
2025-10,user_0018,2358000,51,46235.294117647056,1450000,1.6262068965517242,-0.6262068965517241
2025-10,user_0019,4482000,58,77275.86206896552,2450000,1.8293877551020408,-0.8293877551020408
2025-10,user_0020,6084000,64,95062.5,3250000,1.872,-0.872
2025-10,user_0021,6942000,60,115700.0,3350000,2.0722388059701493,-1.0722388059701493
2025-10,user_0022,5375000,59,91101.69491525424,2650000,2.0283018867924527,-1.028301886792453
2025-10,user_0023,2447000,66,37075.757575757576,1250000,1.9576,-0.9576
2025-10,user_0024,4186000,46,91000.0,2050000,2.041951219512195,-1.0419512195121952
2025-10,user_0025,4566000,66,69181.81818181818,2700000,1.691111111111111,-0.6911111111111111
2025-10,user_0026,3594000,53,67811.32075471699,2050000,1.753170731707317,-0.7531707317073171
2025-10,user_0027,3175000,62,51209.67741935484,1800000,1.7638888888888888,-0.7638888888888888
2025-10,user_0028,5336000,47,113531.91489361702,3350000,1.5928358208955224,-0.5928358208955223
